image_path,cluster
/kaggle/working/sample_dataset/images/57/4a/8230779944.jpg,7
/kaggle/working/sample_dataset/images/57/16/1193098453.jpg,18
/kaggle/working/sample_dataset/images/57/80/5008792438.jpg,13
/kaggle/working/sample_dataset/images/57/44/5352400721.jpg,6
/kaggle/working/sample_dataset/images/57/03/8395173323.jpg,0
/kaggle/working/sample_dataset/images/29/60/10746624075.jpg,2
/kaggle/working/sample_dataset/images/29/2b/5044660618.jpg,17
/kaggle/working/sample_dataset/images/29/25/5869869317.jpg,2
/kaggle/working/sample_dataset/images/29/16/7916537874.jpg,13
/kaggle/working/sample_dataset/images/cd/74/4697470355.jpg,9
/kaggle/working/sample_dataset/images/cd/36/6095704601.jpg,18
/kaggle/working/sample_dataset/images/cd/c2/3254153743.jpg,17
/kaggle/working/sample_dataset/images/cd/c7/2974624519.jpg,12
/kaggle/working/sample_dataset/images/cd/c0/3761981673.jpg,3
/kaggle/working/sample_dataset/images/cd/37/252420424.jpg,14
/kaggle/working/sample_dataset/images/cd/4b/4733800034.jpg,17
/kaggle/working/sample_dataset/images/cd/f5/4454903246.jpg,19
/kaggle/working/sample_dataset/images/cd/2f/4152832489.jpg,15
/kaggle/working/sample_dataset/images/cd/72/2859635124.jpg,2
/kaggle/working/sample_dataset/images/2e/05/9169649656.jpg,3
/kaggle/working/sample_dataset/images/2e/af/1953580496.jpg,2
/kaggle/working/sample_dataset/images/2e/b3/8310241322.jpg,1
/kaggle/working/sample_dataset/images/2e/6b/8283353697.jpg,13
/kaggle/working/sample_dataset/images/2e/62/6293824595.jpg,17
/kaggle/working/sample_dataset/images/2e/34/418817813.jpg,9
/kaggle/working/sample_dataset/images/2e/c5/453687710.jpg,2
/kaggle/working/sample_dataset/images/f9/2d/3869397334.jpg,7
/kaggle/working/sample_dataset/images/f9/ad/10166137655.jpg,0
/kaggle/working/sample_dataset/images/f9/0a/8144838519.jpg,19
/kaggle/working/sample_dataset/images/f9/08/3640396353.jpg,15
/kaggle/working/sample_dataset/images/f9/48/5898077794.jpg,11
/kaggle/working/sample_dataset/images/f9/48/3978271898.jpg,13
/kaggle/working/sample_dataset/images/f9/3b/8050709005.jpg,13
/kaggle/working/sample_dataset/images/f9/16/4205457076.jpg,3
/kaggle/working/sample_dataset/images/6d/9b/8330006253.jpg,10
/kaggle/working/sample_dataset/images/6d/1d/142280601.jpg,5
/kaggle/working/sample_dataset/images/6d/6b/4244799940.jpg,1
/kaggle/working/sample_dataset/images/6d/08/8300211922.jpg,13
/kaggle/working/sample_dataset/images/6d/bf/196393405.jpg,6
/kaggle/working/sample_dataset/images/6d/22/7080027129.jpg,10
/kaggle/working/sample_dataset/images/f0/cc/5795971665.jpg,2
/kaggle/working/sample_dataset/images/f0/ec/9382980044.jpg,14
/kaggle/working/sample_dataset/images/f0/41/731043633.jpg,1
/kaggle/working/sample_dataset/images/f0/7a/4875113637.jpg,6
/kaggle/working/sample_dataset/images/82/cc/7499906704.jpg,13
/kaggle/working/sample_dataset/images/82/c2/4303834150.jpg,15
/kaggle/working/sample_dataset/images/82/dd/2827599108.jpg,8
/kaggle/working/sample_dataset/images/82/29/4358561052.jpg,19
/kaggle/working/sample_dataset/images/82/5e/8086968731.jpg,2
/kaggle/working/sample_dataset/images/82/fd/3434369087.jpg,11
/kaggle/working/sample_dataset/images/82/93/2848264499.jpg,14
/kaggle/working/sample_dataset/images/82/df/1298736306.jpg,9
/kaggle/working/sample_dataset/images/82/66/5025786661.jpg,2
/kaggle/working/sample_dataset/images/95/33/3247614775.jpg,2
/kaggle/working/sample_dataset/images/95/60/203857900.jpg,7
/kaggle/working/sample_dataset/images/95/d2/10570769523.jpg,4
/kaggle/working/sample_dataset/images/95/b4/9298042571.jpg,6
/kaggle/working/sample_dataset/images/95/71/8453527627.jpg,3
/kaggle/working/sample_dataset/images/95/c9/336466783.jpg,16
/kaggle/working/sample_dataset/images/95/9a/2608365029.jpg,17
/kaggle/working/sample_dataset/images/95/65/441418490.jpg,4
/kaggle/working/sample_dataset/images/b3/5f/8469897617.jpg,1
/kaggle/working/sample_dataset/images/b3/fc/2224225397.jpg,2
/kaggle/working/sample_dataset/images/b3/ee/847644740.jpg,2
/kaggle/working/sample_dataset/images/b3/2b/2434550503.jpg,2
/kaggle/working/sample_dataset/images/b3/93/3622106921.jpg,1
/kaggle/working/sample_dataset/images/e2/8a/3294250025.jpg,15
/kaggle/working/sample_dataset/images/e2/d1/2447907491.jpg,2
/kaggle/working/sample_dataset/images/e2/de/7862749018.jpg,9
/kaggle/working/sample_dataset/images/e2/b0/2716234506.jpg,19
/kaggle/working/sample_dataset/images/0a/a4/5319398124.jpg,16
/kaggle/working/sample_dataset/images/0a/9e/383664093.jpg,18
/kaggle/working/sample_dataset/images/0a/9d/9466605144.jpg,11
/kaggle/working/sample_dataset/images/0a/5a/5985755039.jpg,18
/kaggle/working/sample_dataset/images/0a/03/4105206575.jpg,5
/kaggle/working/sample_dataset/images/a6/cc/2866147264.jpg,11
/kaggle/working/sample_dataset/images/a6/95/4465323002.jpg,0
/kaggle/working/sample_dataset/images/a6/2b/8519091790.jpg,5
/kaggle/working/sample_dataset/images/a6/41/3779832970.jpg,14
/kaggle/working/sample_dataset/images/a6/a3/6108472953.jpg,2
/kaggle/working/sample_dataset/images/a6/72/11781674284.jpg,18
/kaggle/working/sample_dataset/images/a6/03/2942755918.jpg,4
/kaggle/working/sample_dataset/images/a6/b2/635387420.jpg,6
/kaggle/working/sample_dataset/images/e8/ac/8294599171.jpg,7
/kaggle/working/sample_dataset/images/e8/50/1262379882.jpg,14
/kaggle/working/sample_dataset/images/e8/38/7003728946.jpg,14
/kaggle/working/sample_dataset/images/e8/3f/13446412445.jpg,13
/kaggle/working/sample_dataset/images/e8/9a/545475581.jpg,9
/kaggle/working/sample_dataset/images/e8/67/8131247762.jpg,8
/kaggle/working/sample_dataset/images/e8/61/8298949393.jpg,19
/kaggle/working/sample_dataset/images/e8/ca/8467107217.jpg,15
/kaggle/working/sample_dataset/images/e8/a8/3032627579.jpg,2
/kaggle/working/sample_dataset/images/e8/11/12828809143.jpg,3
/kaggle/working/sample_dataset/images/42/ae/4982934777.jpg,9
/kaggle/working/sample_dataset/images/42/bc/105105561.jpg,9
/kaggle/working/sample_dataset/images/42/bc/3463250457.jpg,2
/kaggle/working/sample_dataset/images/42/79/2137463257.jpg,11
/kaggle/working/sample_dataset/images/42/0a/6903295825.jpg,10
/kaggle/working/sample_dataset/images/42/ec/8527044996.jpg,15
/kaggle/working/sample_dataset/images/42/a1/2406510468.jpg,5
/kaggle/working/sample_dataset/images/42/4b/2523862964.jpg,9
/kaggle/working/sample_dataset/images/42/f1/6208126276.jpg,9
/kaggle/working/sample_dataset/images/42/48/3763147652.jpg,0
/kaggle/working/sample_dataset/images/42/f6/3287004624.jpg,7
/kaggle/working/sample_dataset/images/42/45/5920113394.jpg,5
/kaggle/working/sample_dataset/images/42/26/8196950649.jpg,15
/kaggle/working/sample_dataset/images/42/bd/5561265340.jpg,2
/kaggle/working/sample_dataset/images/42/8d/6197939877.jpg,9
/kaggle/working/sample_dataset/images/c8/9b/3797604256.jpg,4
/kaggle/working/sample_dataset/images/c8/f2/5571608697.jpg,8
/kaggle/working/sample_dataset/images/c8/cb/8540889006.jpg,14
/kaggle/working/sample_dataset/images/c8/b6/2299613707.jpg,6
/kaggle/working/sample_dataset/images/c8/f6/5965873885.jpg,2
/kaggle/working/sample_dataset/images/c8/ab/8362289604.jpg,2
/kaggle/working/sample_dataset/images/aa/90/3838663308.jpg,6
/kaggle/working/sample_dataset/images/aa/b9/5431546019.jpg,1
/kaggle/working/sample_dataset/images/aa/58/3400512879.jpg,9
/kaggle/working/sample_dataset/images/aa/84/2074365786.jpg,3
/kaggle/working/sample_dataset/images/aa/94/4996594843.jpg,6
/kaggle/working/sample_dataset/images/aa/72/345629014.jpg,6
/kaggle/working/sample_dataset/images/aa/11/10129164885.jpg,2
/kaggle/working/sample_dataset/images/19/aa/5600852489.jpg,16
/kaggle/working/sample_dataset/images/19/4b/8422311161.jpg,3
/kaggle/working/sample_dataset/images/19/86/4114988156.jpg,0
/kaggle/working/sample_dataset/images/19/86/3570319429.jpg,0
/kaggle/working/sample_dataset/images/19/b1/126332704.jpg,5
/kaggle/working/sample_dataset/images/19/61/3845405922.jpg,11
/kaggle/working/sample_dataset/images/19/73/5339369396.jpg,2
/kaggle/working/sample_dataset/images/19/73/3210576658.jpg,9
/kaggle/working/sample_dataset/images/38/e3/8641639214.jpg,2
/kaggle/working/sample_dataset/images/38/35/5414804320.jpg,2
/kaggle/working/sample_dataset/images/38/e4/3278700394.jpg,7
/kaggle/working/sample_dataset/images/38/e2/6343684939.jpg,1
/kaggle/working/sample_dataset/images/38/e8/167282362.jpg,7
/kaggle/working/sample_dataset/images/38/ea/6165109096.jpg,8
/kaggle/working/sample_dataset/images/38/4a/5646978564.jpg,9
/kaggle/working/sample_dataset/images/38/61/7709282884.jpg,3
/kaggle/working/sample_dataset/images/38/8d/6075915552.jpg,2
/kaggle/working/sample_dataset/images/c0/7d/5370636837.jpg,9
/kaggle/working/sample_dataset/images/c0/5b/197022435.jpg,2
/kaggle/working/sample_dataset/images/c0/f1/8075981228.jpg,4
/kaggle/working/sample_dataset/images/c0/c9/10018651805.jpg,12
/kaggle/working/sample_dataset/images/c0/fb/5740277667.jpg,13
/kaggle/working/sample_dataset/images/c0/3b/6330736888.jpg,2
/kaggle/working/sample_dataset/images/c0/bd/2438513140.jpg,2
/kaggle/working/sample_dataset/images/c0/68/2332955615.jpg,11
/kaggle/working/sample_dataset/images/76/3c/3319682733.jpg,10
/kaggle/working/sample_dataset/images/76/3c/8730495634.jpg,9
/kaggle/working/sample_dataset/images/76/00/117825356.jpg,17
/kaggle/working/sample_dataset/images/76/85/71282468.jpg,9
/kaggle/working/sample_dataset/images/76/7e/616899334.jpg,2
/kaggle/working/sample_dataset/images/76/20/8397306044.jpg,13
/kaggle/working/sample_dataset/images/76/d6/12610661524.jpg,13
/kaggle/working/sample_dataset/images/76/8e/2987076757.jpg,13
/kaggle/working/sample_dataset/images/76/59/3199271596.jpg,15
/kaggle/working/sample_dataset/images/81/55/5682336647.jpg,9
/kaggle/working/sample_dataset/images/81/42/21673837.jpg,6
/kaggle/working/sample_dataset/images/81/81/6264259016.jpg,0
/kaggle/working/sample_dataset/images/81/3f/4986536145.jpg,2
/kaggle/working/sample_dataset/images/81/08/186428223.jpg,11
/kaggle/working/sample_dataset/images/81/ce/2703917656.jpg,14
/kaggle/working/sample_dataset/images/81/48/3033570036.jpg,7
/kaggle/working/sample_dataset/images/81/12/10452890046.jpg,12
/kaggle/working/sample_dataset/images/81/7b/369099559.jpg,11
/kaggle/working/sample_dataset/images/81/34/8299985855.jpg,1
/kaggle/working/sample_dataset/images/81/89/526870907.jpg,14
/kaggle/working/sample_dataset/images/81/73/3491277492.jpg,9
/kaggle/working/sample_dataset/images/32/90/2527962963.jpg,8
/kaggle/working/sample_dataset/images/32/05/5924194860.jpg,3
/kaggle/working/sample_dataset/images/32/75/6340905393.jpg,12
/kaggle/working/sample_dataset/images/32/e7/3869798635.jpg,14
/kaggle/working/sample_dataset/images/32/9b/5352828767.jpg,18
/kaggle/working/sample_dataset/images/32/55/9816774866.jpg,3
/kaggle/working/sample_dataset/images/32/81/3829648476.jpg,5
/kaggle/working/sample_dataset/images/32/fd/8194482653.jpg,7
/kaggle/working/sample_dataset/images/32/df/9641000198.jpg,14
/kaggle/working/sample_dataset/images/32/25/9349277243.jpg,9
/kaggle/working/sample_dataset/images/32/62/391169590.jpg,4
/kaggle/working/sample_dataset/images/32/17/10799490643.jpg,10
/kaggle/working/sample_dataset/images/39/9f/5233680090.jpg,16
/kaggle/working/sample_dataset/images/39/ec/4914633249.jpg,2
/kaggle/working/sample_dataset/images/39/7c/10784649043.jpg,2
/kaggle/working/sample_dataset/images/39/64/178153802.jpg,1
/kaggle/working/sample_dataset/images/39/07/4855022558.jpg,9
/kaggle/working/sample_dataset/images/39/8d/3944917832.jpg,9
/kaggle/working/sample_dataset/images/ec/1a/214594932.jpg,14
/kaggle/working/sample_dataset/images/ec/99/2817380527.jpg,16
/kaggle/working/sample_dataset/images/ec/a6/9359828146.jpg,3
/kaggle/working/sample_dataset/images/ec/12/9936982425.jpg,4
/kaggle/working/sample_dataset/images/ec/de/8298463712.jpg,10
/kaggle/working/sample_dataset/images/ec/a8/8288571387.jpg,12
/kaggle/working/sample_dataset/images/06/ae/8418947481.jpg,15
/kaggle/working/sample_dataset/images/06/1a/311695106.jpg,4
/kaggle/working/sample_dataset/images/06/fa/2825793216.jpg,19
/kaggle/working/sample_dataset/images/06/7c/4189055001.jpg,11
/kaggle/working/sample_dataset/images/06/7e/6700364247.jpg,14
/kaggle/working/sample_dataset/images/06/17/78910378.jpg,18
/kaggle/working/sample_dataset/images/06/4a/10759392716.jpg,9
/kaggle/working/sample_dataset/images/0b/08/9784257456.jpg,18
/kaggle/working/sample_dataset/images/0b/a1/5187764679.jpg,7
/kaggle/working/sample_dataset/images/0b/47/5633764282.jpg,14
/kaggle/working/sample_dataset/images/0b/c9/4032937682.jpg,3
/kaggle/working/sample_dataset/images/0b/15/3739843936.jpg,10
/kaggle/working/sample_dataset/images/0b/7a/8625746987.jpg,4
/kaggle/working/sample_dataset/images/0b/a3/4542955718.jpg,6
/kaggle/working/sample_dataset/images/0b/c4/5434131502.jpg,17
/kaggle/working/sample_dataset/images/ea/2c/9557554743.jpg,12
/kaggle/working/sample_dataset/images/ea/0c/695156243.jpg,2
/kaggle/working/sample_dataset/images/ea/cf/11927425473.jpg,9
/kaggle/working/sample_dataset/images/ea/cf/2050284560.jpg,2
/kaggle/working/sample_dataset/images/ea/71/5771964509.jpg,6
/kaggle/working/sample_dataset/images/ea/19/8004160244.jpg,14
/kaggle/working/sample_dataset/images/ea/4d/8685848752.jpg,9
/kaggle/working/sample_dataset/images/ea/48/12663985474.jpg,19
/kaggle/working/sample_dataset/images/ea/c5/3010768346.jpg,10
/kaggle/working/sample_dataset/images/ea/d6/11197008635.jpg,19
/kaggle/working/sample_dataset/images/ea/61/2126161083.jpg,9
/kaggle/working/sample_dataset/images/00/69/4909599185.jpg,0
/kaggle/working/sample_dataset/images/00/a9/9257212700.jpg,10
/kaggle/working/sample_dataset/images/6b/ba/437416320.jpg,15
/kaggle/working/sample_dataset/images/6b/27/5276570045.jpg,10
/kaggle/working/sample_dataset/images/6b/e6/52431285.jpg,19
/kaggle/working/sample_dataset/images/6b/1a/5424806415.jpg,13
/kaggle/working/sample_dataset/images/6b/cf/133152789.jpg,2
/kaggle/working/sample_dataset/images/6b/fe/8710144989.jpg,1
/kaggle/working/sample_dataset/images/6b/99/2289885141.jpg,2
/kaggle/working/sample_dataset/images/6b/f0/8100740844.jpg,1
/kaggle/working/sample_dataset/images/6b/00/772413668.jpg,2
/kaggle/working/sample_dataset/images/6b/5c/3911588837.jpg,4
/kaggle/working/sample_dataset/images/3f/40/8073605516.jpg,13
/kaggle/working/sample_dataset/images/3f/9f/5932134908.jpg,1
/kaggle/working/sample_dataset/images/3f/f9/6601564793.jpg,15
/kaggle/working/sample_dataset/images/3f/93/2935099518.jpg,4
/kaggle/working/sample_dataset/images/3f/48/5418210437.jpg,17
/kaggle/working/sample_dataset/images/3f/6c/8078759586.jpg,6
/kaggle/working/sample_dataset/images/3f/e1/3396607604.jpg,8
/kaggle/working/sample_dataset/images/3f/72/3089715306.jpg,19
/kaggle/working/sample_dataset/images/3f/6f/3711619415.jpg,5
/kaggle/working/sample_dataset/images/08/1c/9562185743.jpg,14
/kaggle/working/sample_dataset/images/08/dd/5470979738.jpg,6
/kaggle/working/sample_dataset/images/08/1e/2749706106.jpg,18
/kaggle/working/sample_dataset/images/08/42/2625949522.jpg,2
/kaggle/working/sample_dataset/images/08/76/8814176852.jpg,2
/kaggle/working/sample_dataset/images/08/a1/4119978547.jpg,11
/kaggle/working/sample_dataset/images/37/90/2844996559.jpg,5
/kaggle/working/sample_dataset/images/37/3d/8903979124.jpg,10
/kaggle/working/sample_dataset/images/37/43/109465483.jpg,1
/kaggle/working/sample_dataset/images/37/fe/7227464542.jpg,1
/kaggle/working/sample_dataset/images/37/4f/5490674948.jpg,19
/kaggle/working/sample_dataset/images/37/1e/3217382310.jpg,7
/kaggle/working/sample_dataset/images/37/df/2770891187.jpg,12
/kaggle/working/sample_dataset/images/13/cc/4387514930.jpg,7
/kaggle/working/sample_dataset/images/13/1a/10166449093.jpg,13
/kaggle/working/sample_dataset/images/13/a1/2137276311.jpg,1
/kaggle/working/sample_dataset/images/13/83/5055223051.jpg,9
/kaggle/working/sample_dataset/images/13/83/532677873.jpg,9
/kaggle/working/sample_dataset/images/13/bd/4312187765.jpg,11
/kaggle/working/sample_dataset/images/a1/27/212395215.jpg,17
/kaggle/working/sample_dataset/images/a1/ed/2270823372.jpg,18
/kaggle/working/sample_dataset/images/a1/84/5114836179.jpg,17
/kaggle/working/sample_dataset/images/a1/9a/6792113470.jpg,1
/kaggle/working/sample_dataset/images/a1/7b/8404703095.jpg,1
/kaggle/working/sample_dataset/images/a1/46/6083263797.jpg,3
/kaggle/working/sample_dataset/images/a1/92/9763950846.jpg,0
/kaggle/working/sample_dataset/images/6a/1c/6377190459.jpg,10
/kaggle/working/sample_dataset/images/6a/9f/5739734990.jpg,12
/kaggle/working/sample_dataset/images/6a/98/3161959577.jpg,5
/kaggle/working/sample_dataset/images/6a/57/12211832345.jpg,15
/kaggle/working/sample_dataset/images/6a/06/4453835256.jpg,16
/kaggle/working/sample_dataset/images/6a/f3/7284036762.jpg,3
/kaggle/working/sample_dataset/images/6a/1b/3263432105.jpg,1
/kaggle/working/sample_dataset/images/6a/16/31636399.jpg,9
/kaggle/working/sample_dataset/images/6a/bf/535613556.jpg,18
/kaggle/working/sample_dataset/images/24/9e/5557539423.jpg,1
/kaggle/working/sample_dataset/images/24/50/7963006282.jpg,18
/kaggle/working/sample_dataset/images/24/50/183436407.jpg,15
/kaggle/working/sample_dataset/images/24/ea/4471107709.jpg,9
/kaggle/working/sample_dataset/images/24/c9/12527906594.jpg,6
/kaggle/working/sample_dataset/images/24/5c/4217412560.jpg,1
/kaggle/working/sample_dataset/images/24/4c/6864813394.jpg,14
/kaggle/working/sample_dataset/images/24/07/262437776.jpg,14
/kaggle/working/sample_dataset/images/24/d0/8031790847.jpg,9
/kaggle/working/sample_dataset/images/cb/2c/9879894633.jpg,2
/kaggle/working/sample_dataset/images/cb/3c/5518872207.jpg,4
/kaggle/working/sample_dataset/images/cb/f7/2520891456.jpg,1
/kaggle/working/sample_dataset/images/cb/0c/8719809187.jpg,18
/kaggle/working/sample_dataset/images/cb/77/13286250185.jpg,17
/kaggle/working/sample_dataset/images/cb/51/2129044368.jpg,9
/kaggle/working/sample_dataset/images/cb/50/9415350129.jpg,2
/kaggle/working/sample_dataset/images/cb/bb/348327959.jpg,9
/kaggle/working/sample_dataset/images/cb/00/1744271438.jpg,16
/kaggle/working/sample_dataset/images/cb/3f/8548371692.jpg,5
/kaggle/working/sample_dataset/images/cb/66/241256979.jpg,12
/kaggle/working/sample_dataset/images/cb/8d/8993015094.jpg,16
/kaggle/working/sample_dataset/images/97/1c/4240956356.jpg,2
/kaggle/working/sample_dataset/images/97/c2/9560482805.jpg,6
/kaggle/working/sample_dataset/images/97/79/413398089.jpg,1
/kaggle/working/sample_dataset/images/97/28/5827400995.jpg,18
/kaggle/working/sample_dataset/images/97/93/2664993569.jpg,4
/kaggle/working/sample_dataset/images/97/3b/442636866.jpg,9
/kaggle/working/sample_dataset/images/5e/b7/3770148766.jpg,14
/kaggle/working/sample_dataset/images/5e/90/2407267650.jpg,19
/kaggle/working/sample_dataset/images/5e/33/213553746.jpg,15
/kaggle/working/sample_dataset/images/5e/0f/195202428.jpg,5
/kaggle/working/sample_dataset/images/5e/7f/3854361751.jpg,12
/kaggle/working/sample_dataset/images/5e/e4/6811715467.jpg,11
/kaggle/working/sample_dataset/images/5e/d4/4740892162.jpg,9
/kaggle/working/sample_dataset/images/5e/f9/1040898003.jpg,3
/kaggle/working/sample_dataset/images/5e/aa/2083711231.jpg,16
/kaggle/working/sample_dataset/images/5e/d9/149257582.jpg,11
/kaggle/working/sample_dataset/images/5e/2b/4260064726.jpg,0
/kaggle/working/sample_dataset/images/5e/15/1533893216.jpg,14
/kaggle/working/sample_dataset/images/5e/67/3464710517.jpg,2
/kaggle/working/sample_dataset/images/ce/d3/1490408186.jpg,12
/kaggle/working/sample_dataset/images/ce/5d/4282929572.jpg,0
/kaggle/working/sample_dataset/images/ce/f0/8689454929.jpg,5
/kaggle/working/sample_dataset/images/ce/ea/4815731867.jpg,10
/kaggle/working/sample_dataset/images/ce/9c/2245992068.jpg,2
/kaggle/working/sample_dataset/images/fa/2d/11232588555.jpg,1
/kaggle/working/sample_dataset/images/fa/c3/4682071414.jpg,3
/kaggle/working/sample_dataset/images/fa/9d/2665720662.jpg,5
/kaggle/working/sample_dataset/images/fa/c7/6815426251.jpg,8
/kaggle/working/sample_dataset/images/fa/15/4956422551.jpg,15
/kaggle/working/sample_dataset/images/fa/12/4481751797.jpg,9
/kaggle/working/sample_dataset/images/fa/70/7908582766.jpg,19
/kaggle/working/sample_dataset/images/87/ad/6041276170.jpg,4
/kaggle/working/sample_dataset/images/87/5f/3695324168.jpg,2
/kaggle/working/sample_dataset/images/87/05/5250984926.jpg,0
/kaggle/working/sample_dataset/images/87/75/4530996727.jpg,4
/kaggle/working/sample_dataset/images/87/56/4745134025.jpg,6
/kaggle/working/sample_dataset/images/87/1e/13914542544.jpg,19
/kaggle/working/sample_dataset/images/87/95/8638382625.jpg,17
/kaggle/working/sample_dataset/images/87/aa/3676997708.jpg,3
/kaggle/working/sample_dataset/images/87/ce/9253702888.jpg,8
/kaggle/working/sample_dataset/images/87/10/8370577790.jpg,11
/kaggle/working/sample_dataset/images/87/80/42711630.jpg,13
/kaggle/working/sample_dataset/images/85/d5/860263313.jpg,19
/kaggle/working/sample_dataset/images/85/ba/6294575986.jpg,5
/kaggle/working/sample_dataset/images/85/e6/8220653468.jpg,17
/kaggle/working/sample_dataset/images/85/e5/328209866.jpg,1
/kaggle/working/sample_dataset/images/85/c2/6166559511.jpg,5
/kaggle/working/sample_dataset/images/85/79/1314061033.jpg,11
/kaggle/working/sample_dataset/images/85/63/7132239453.jpg,10
/kaggle/working/sample_dataset/images/85/96/5890044052.jpg,8
/kaggle/working/sample_dataset/images/85/1f/11914251566.jpg,1
/kaggle/working/sample_dataset/images/85/59/3760450295.jpg,1
/kaggle/working/sample_dataset/images/47/d3/5333390755.jpg,2
/kaggle/working/sample_dataset/images/47/af/8679524601.jpg,2
/kaggle/working/sample_dataset/images/47/6d/3901154698.jpg,14
/kaggle/working/sample_dataset/images/47/82/1249653478.jpg,2
/kaggle/working/sample_dataset/images/47/e2/4555789893.jpg,1
/kaggle/working/sample_dataset/images/47/f3/4381801650.jpg,6
/kaggle/working/sample_dataset/images/47/9c/421443509.jpg,9
/kaggle/working/sample_dataset/images/7c/e3/2688550938.jpg,12
/kaggle/working/sample_dataset/images/7c/c0/4067958077.jpg,9
/kaggle/working/sample_dataset/images/7c/ec/6098551601.jpg,14
/kaggle/working/sample_dataset/images/7c/ea/5537250364.jpg,3
/kaggle/working/sample_dataset/images/7c/37/555298632.jpg,4
/kaggle/working/sample_dataset/images/7c/14/7517624920.jpg,3
/kaggle/working/sample_dataset/images/7c/3b/3835941374.jpg,9
/kaggle/working/sample_dataset/images/d9/ba/7919385936.jpg,1
/kaggle/working/sample_dataset/images/d9/8f/5208549929.jpg,8
/kaggle/working/sample_dataset/images/d9/ff/8498957827.jpg,8
/kaggle/working/sample_dataset/images/d9/9d/438326919.jpg,19
/kaggle/working/sample_dataset/images/d9/2e/2292226378.jpg,12
/kaggle/working/sample_dataset/images/d9/9a/8692566933.jpg,9
/kaggle/working/sample_dataset/images/d9/45/12424612463.jpg,4
/kaggle/working/sample_dataset/images/d9/b1/4773714411.jpg,11
/kaggle/working/sample_dataset/images/10/e3/12033133943.jpg,18
/kaggle/working/sample_dataset/images/10/dd/5225866439.jpg,2
/kaggle/working/sample_dataset/images/10/e2/76484176.jpg,15
/kaggle/working/sample_dataset/images/10/ec/8687965147.jpg,9
/kaggle/working/sample_dataset/images/10/6b/4067943875.jpg,10
/kaggle/working/sample_dataset/images/10/7a/3856220999.jpg,16
/kaggle/working/sample_dataset/images/2b/a7/6530801765.jpg,4
/kaggle/working/sample_dataset/images/2b/90/5343774327.jpg,2
/kaggle/working/sample_dataset/images/2b/f4/3011522375.jpg,1
/kaggle/working/sample_dataset/images/2b/fe/1316510989.jpg,9
/kaggle/working/sample_dataset/images/2b/4f/7922035852.jpg,2
/kaggle/working/sample_dataset/images/2b/7c/8859508224.jpg,19
/kaggle/working/sample_dataset/images/2b/2b/5567677636.jpg,2
/kaggle/working/sample_dataset/images/2b/48/2078507089.jpg,19
/kaggle/working/sample_dataset/images/2b/7b/8679966815.jpg,7
/kaggle/working/sample_dataset/images/2b/6c/3235014845.jpg,3
/kaggle/working/sample_dataset/images/2b/22/7394293604.jpg,7
/kaggle/working/sample_dataset/images/4b/e5/3326041589.jpg,15
/kaggle/working/sample_dataset/images/4b/bb/203111244.jpg,18
/kaggle/working/sample_dataset/images/4b/02/1334917703.jpg,8
/kaggle/working/sample_dataset/images/4b/57/36089762.jpg,6
/kaggle/working/sample_dataset/images/4b/e9/3864454076.jpg,2
/kaggle/working/sample_dataset/images/4b/64/4902893088.jpg,8
/kaggle/working/sample_dataset/images/4b/bd/5197175909.jpg,18
/kaggle/working/sample_dataset/images/4b/61/2164879104.jpg,7
/kaggle/working/sample_dataset/images/fd/ec/3468496758.jpg,9
/kaggle/working/sample_dataset/images/fd/ec/2671644450.jpg,17
/kaggle/working/sample_dataset/images/fd/01/260380662.jpg,14
/kaggle/working/sample_dataset/images/fd/db/5168572878.jpg,13
/kaggle/working/sample_dataset/images/fd/bf/7266839088.jpg,14
/kaggle/working/sample_dataset/images/b5/74/4347078526.jpg,3
/kaggle/working/sample_dataset/images/b5/43/3702098913.jpg,7
/kaggle/working/sample_dataset/images/b5/ef/9616131377.jpg,2
/kaggle/working/sample_dataset/images/b5/ff/1464174229.jpg,8
/kaggle/working/sample_dataset/images/b5/56/8701891086.jpg,19
/kaggle/working/sample_dataset/images/b5/4f/10319515623.jpg,1
/kaggle/working/sample_dataset/images/b5/c7/1165048461.jpg,17
/kaggle/working/sample_dataset/images/b5/f9/5153515167.jpg,14
/kaggle/working/sample_dataset/images/b5/32/3063735428.jpg,15
/kaggle/working/sample_dataset/images/b5/97/3719343927.jpg,13
/kaggle/working/sample_dataset/images/b5/ce/2939589025.jpg,2
/kaggle/working/sample_dataset/images/b5/1b/3541459643.jpg,11
/kaggle/working/sample_dataset/images/b5/d6/5877683036.jpg,14
/kaggle/working/sample_dataset/images/7e/05/5080063955.jpg,2
/kaggle/working/sample_dataset/images/7e/a9/4894358740.jpg,9
/kaggle/working/sample_dataset/images/7e/d2/1395133604.jpg,2
/kaggle/working/sample_dataset/images/7e/ee/2728645133.jpg,2
/kaggle/working/sample_dataset/images/7e/fd/1467989259.jpg,3
/kaggle/working/sample_dataset/images/7e/64/361361495.jpg,16
/kaggle/working/sample_dataset/images/7e/a0/210761680.jpg,2
/kaggle/working/sample_dataset/images/7e/45/2965859939.jpg,7
/kaggle/working/sample_dataset/images/93/ff/4984266819.jpg,14
/kaggle/working/sample_dataset/images/93/af/6941357471.jpg,19
/kaggle/working/sample_dataset/images/93/a6/8687695049.jpg,10
/kaggle/working/sample_dataset/images/93/df/5115277740.jpg,2
